,DateTime_start,Ta,Rh,R,CO2,Tl
82,2021-03-09T18:47:30.0,26.199999999999992,79.51818181818182,21.363636363636363,398.1818181818182,34.42937101602022
83,2021-03-09T18:57:30.0,25.781818181818185,78.71818181818182,6.545454545454546,401.72727272727275,34.03498137593569
84,2021-03-09T19:07:30.0,25.39090909090909,81.27272727272727,0.0,406.6363636363636,33.828574152344856
85,2021-03-09T19:17:30.0,25.300000000000008,81.64545454545456,0.0,409.27272727272725,33.51633472812099
86,2021-03-09T19:27:30.0,25.10909090909091,78.36363636363636,0.0,411.3636363636364,32.845118945644465
87,2021-03-09T19:37:30.0,24.699999999999992,80.72727272727272,0.0,412.0,32.675239783869536
88,2021-03-09T19:47:30.0,24.690909090909088,79.86363636363636,0.0,412.09090909090907,32.37613448851168
89,2021-03-09T19:57:30.0,24.199999999999992,80.15454545454544,0.0,413.27272727272725,31.846496588110558
90,2021-03-09T20:07:30.0,24.045454545454547,79.87272727272726,0.0,413.27272727272725,31.430845958851627
91,2021-03-09T20:17:30.0,23.60909090909091,79.30909090909091,0.0,413.09090909090907,30.681612836490324
92,2021-03-09T20:27:30.0,23.5,81.00909090909092,0.0,412.90909090909093,30.87135959255846
93,2021-03-09T20:37:30.0,23.1,80.34545454545456,0.0,413.0,30.58526833195675
94,2021-03-09T20:47:30.0,23.036363636363635,79.26363636363637,0.0,413.27272727272725,29.88281765219339
95,2021-03-09T20:57:30.0,22.790909090909096,79.44545454545454,0.0,414.3636363636364,29.6996780772763
96,2021-03-09T21:07:30.0,22.4,81.07272727272726,0.0,414.3636363636364,29.010990412959934
97,2021-03-09T21:17:30.0,22.454545454545457,81.13636363636363,0.0,414.54545454545456,29.22792206836294
98,2021-03-09T21:27:30.0,22.554545454545448,81.58181818181818,0.0,414.09090909090907,28.805150214815203
99,2021-03-09T21:37:30.0,22.654545454545453,79.66363636363636,0.0,414.0,28.41745334797848
100,2021-03-09T21:47:30.0,22.65454545454545,80.15454545454544,0.0,414.09090909090907,28.179506351334382
101,2021-03-09T21:57:30.0,22.64545454545454,79.63636363636363,0.0,414.1818181818182,27.74927961695428
102,2021-03-09T22:07:30.0,22.58181818181818,79.84545454545454,0.0,414.09090909090907,27.60715229076661
103,2021-03-09T22:17:30.0,22.64545454545454,79.97272727272727,0.0,414.3636363636364,27.282563846394545
104,2021-03-09T22:27:30.0,22.554545454545455,79.37272727272727,0.0,414.6363636363636,26.903827083513722
105,2021-03-09T22:37:30.0,22.57272727272727,79.52727272727273,0.0,415.09090909090907,26.98030575924972
106,2021-03-09T22:47:30.0,22.609090909090902,80.10909090909091,0.0,415.27272727272725,26.524883694238884
107,2021-03-09T22:57:30.0,22.554545454545455,79.42727272727272,0.0,415.45454545454544,26.08571049418482
108,2021-03-09T23:07:30.0,22.6,80.14545454545454,0.0,415.8181818181818,25.850381112759667
109,2021-03-09T23:17:30.0,22.59090909090909,79.9181818181818,0.0,416.0,25.90672840196614
110,2021-03-09T23:27:30.0,22.6,79.39999999999998,0.0,416.72727272727275,26.033031650453736
111,2021-03-09T23:37:30.0,22.690909090909084,79.98181818181818,0.0,416.09090909090907,26.17001897546927
112,2021-03-09T23:47:30.0,22.66363636363636,79.39090909090908,0.0,417.27272727272725,26.197128941342804
113,2021-03-09T23:57:30.0,22.536363636363635,79.02727272727272,0.0,417.1818181818182,26.237606231306614
